"id","roleid","createdby","createddate","modifiedby","modifieddate","userroleid","userrolestatus","userid"
32331,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:43,,,E57BR_MOBILE_ACCESS,ACTIVE,"614BD7F6"
32332,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:43,,,D3D8R_MOBILE_ABSENCE_POINT,ACTIVE,"614BD7F6"
32333,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:43,,,F641R_MOBILE_BIODATA,ACTIVE,"614BD7F6"
32334,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:43,,,"16F0R_MOBILE_ATTENDANCE",ACTIVE,"614BD7F6"
32335,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:43,,,"77A7R_WEB_ACCESS",ACTIVE,"614BD7F6"
32336,R_WEB_ESS,SYSTEM,2020-11-02 05:58:43,,,"4068R_WEB_ESS",ACTIVE,"614BD7F6"
32354,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:43,,,C5E1R_WEB_ACCESS,ACTIVE,E5AB23FE
32356,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:43,,,"3275R_MOBILE_BIODATA",ACTIVE,E5AB23FE
32357,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:43,,,B281R_MOBILE_ACCESS,ACTIVE,E5AB23FE
32358,R_WEB_ESS,SYSTEM,2020-11-02 05:58:43,,,"3D83R_WEB_ESS",ACTIVE,E5AB23FE
32359,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:43,,,ACDAR_MOBILE_ABSENCE_POINT,ACTIVE,E5AB23FE
32360,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:43,,,A848R_MOBILE_ATTENDANCE,ACTIVE,E5AB23FE
32402,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:44,,,"25B8R_MOBILE_ACCESS",ACTIVE,"4469AD08"
32403,R_WEB_ESS,SYSTEM,2020-11-02 05:58:44,,,"414AR_WEB_ESS",ACTIVE,"4469AD08"
32404,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:44,,,E1BBR_MOBILE_BIODATA,ACTIVE,"4469AD08"
32405,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:44,,,"7BD7R_MOBILE_ATTENDANCE",ACTIVE,"4469AD08"
32406,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:44,,,"4D2CR_WEB_ACCESS",ACTIVE,"4469AD08"
32339,R_WEB_ESS,SYSTEM,2020-11-02 05:58:43,,,"35E6R_WEB_ESS",ACTIVE,E99863F2
32340,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:43,,,"1C28R_MOBILE_ABSENCE_POINT",ACTIVE,E99863F2
32341,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:43,,,D9B4R_WEB_ACCESS,ACTIVE,E99863F2
32343,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:43,,,ED64R_MOBILE_ATTENDANCE,ACTIVE,E99863F2
32344,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:43,,,"1FB6R_MOBILE_BIODATA",ACTIVE,E99863F2
32346,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:43,,,F1B6R_WEB_ACCESS,ACTIVE,"958AC01A"
32347,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:43,,,"1411R_MOBILE_ABSENCE_POINT",ACTIVE,"958AC01A"
32349,R_WEB_ESS,SYSTEM,2020-11-02 05:58:43,,,"26F7R_WEB_ESS",ACTIVE,"958AC01A"
32350,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:43,,,C817R_MOBILE_BIODATA,ACTIVE,"958AC01A"
32351,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:43,,,ACE4R_MOBILE_ATTENDANCE,ACTIVE,"958AC01A"
32352,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:43,,,"4A9DR_MOBILE_ACCESS",ACTIVE,"958AC01A"
32362,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:43,,,C9CCR_MOBILE_BIODATA,ACTIVE,"8C8FBC3D"
32363,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:43,,,"1FC6R_MOBILE_ATTENDANCE",ACTIVE,"8C8FBC3D"
32364,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:43,,,A1A6R_WEB_ACCESS,ACTIVE,"8C8FBC3D"
32365,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:43,,,C69BR_MOBILE_ABSENCE_POINT,ACTIVE,"8C8FBC3D"
32367,R_WEB_ESS,SYSTEM,2020-11-02 05:58:43,,,C141R_WEB_ESS,ACTIVE,"8C8FBC3D"
32368,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:43,,,CDBFR_MOBILE_ACCESS,ACTIVE,"8C8FBC3D"
32371,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:43,,,"2204R_WEB_ACCESS",ACTIVE,EF743A64
32372,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:43,,,"6046R_MOBILE_ACCESS",ACTIVE,EF743A64
32373,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:43,,,E2C5R_MOBILE_ABSENCE_POINT,ACTIVE,EF743A64
32374,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:43,,,"3C98R_MOBILE_ATTENDANCE",ACTIVE,EF743A64
32375,R_WEB_ESS,SYSTEM,2020-11-02 05:58:43,,,F18CR_WEB_ESS,ACTIVE,EF743A64
32376,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:43,,,"8FBER_MOBILE_BIODATA",ACTIVE,EF743A64
32379,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:44,,,"4AB2R_MOBILE_ABSENCE_POINT",ACTIVE,D3B15D72
32380,R_WEB_ESS,SYSTEM,2020-11-02 05:58:44,,,F0AFR_WEB_ESS,ACTIVE,D3B15D72
32381,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:44,,,"9C28R_MOBILE_ATTENDANCE",ACTIVE,D3B15D72
32382,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:44,,,"93D0R_MOBILE_BIODATA",ACTIVE,D3B15D72
32383,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:44,,,"6D67R_WEB_ACCESS",ACTIVE,D3B15D72
32384,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:44,,,"6F73R_MOBILE_ACCESS",ACTIVE,D3B15D72
32386,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:44,,,"08E3R_MOBILE_ABSENCE_POINT",ACTIVE,"23C0F024"
32387,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:44,,,"9474R_MOBILE_BIODATA",ACTIVE,"23C0F024"
32388,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:44,,,"6E59R_MOBILE_ATTENDANCE",ACTIVE,"23C0F024"
32389,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:44,,,"112AR_WEB_ACCESS",ACTIVE,"23C0F024"
32390,R_WEB_ESS,SYSTEM,2020-11-02 05:58:44,,,B937R_WEB_ESS,ACTIVE,"23C0F024"
32391,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:44,,,"0AC1R_MOBILE_ACCESS",ACTIVE,"23C0F024"
32394,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:44,,,"16B9R_MOBILE_ACCESS",ACTIVE,B00F0E12
32395,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:44,,,DA64R_MOBILE_ABSENCE_POINT,ACTIVE,B00F0E12
32396,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:44,,,"0574R_MOBILE_BIODATA",ACTIVE,B00F0E12
32397,R_WEB_ESS,SYSTEM,2020-11-02 05:58:44,,,"6132R_WEB_ESS",ACTIVE,B00F0E12
32399,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:44,,,"7A76R_WEB_ACCESS",ACTIVE,B00F0E12
32400,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:44,,,"195BR_MOBILE_ATTENDANCE",ACTIVE,B00F0E12
32418,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:45,,,"90C4R_MOBILE_BIODATA",ACTIVE,A118A9BF
32419,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:45,,,"1E88R_MOBILE_ABSENCE_POINT",ACTIVE,A118A9BF
32421,R_WEB_ESS,SYSTEM,2020-11-02 05:58:45,,,B087R_WEB_ESS,ACTIVE,A118A9BF
32422,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:45,,,"1D2AR_WEB_ACCESS",ACTIVE,A118A9BF
32423,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:45,,,"2D4AR_MOBILE_ACCESS",ACTIVE,A118A9BF
32424,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:45,,,"256ER_MOBILE_ATTENDANCE",ACTIVE,A118A9BF
32426,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:45,,,A188R_MOBILE_ACCESS,ACTIVE,"71D0FFF1"
32427,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:45,,,"78DER_WEB_ACCESS",ACTIVE,"71D0FFF1"
32428,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:45,,,"5AB8R_MOBILE_BIODATA",ACTIVE,"71D0FFF1"
32430,R_WEB_ESS,SYSTEM,2020-11-02 05:58:45,,,DAF1R_WEB_ESS,ACTIVE,"71D0FFF1"
32431,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:45,,,"2A27R_MOBILE_ATTENDANCE",ACTIVE,"71D0FFF1"
32408,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:44,,,BCB6R_MOBILE_ABSENCE_POINT,ACTIVE,"4469AD08"
32410,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:44,,,"8776R_WEB_ACCESS",ACTIVE,EE1610F1
32412,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:44,,,FECCR_MOBILE_ABSENCE_POINT,ACTIVE,EE1610F1
32413,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:44,,,"66F6R_MOBILE_BIODATA",ACTIVE,EE1610F1
32414,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:44,,,"71B4R_MOBILE_ATTENDANCE",ACTIVE,EE1610F1
32415,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:44,,,EBC4R_MOBILE_ACCESS,ACTIVE,EE1610F1
32416,R_WEB_ESS,SYSTEM,2020-11-02 05:58:44,,,C839R_WEB_ESS,ACTIVE,EE1610F1
32435,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:45,,,C9E8R_MOBILE_ABSENCE_POINT,ACTIVE,"371CAB10"
32436,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:45,,,"0F3CR_MOBILE_BIODATA",ACTIVE,"371CAB10"
32437,R_WEB_ESS,SYSTEM,2020-11-02 05:58:45,,,"48A5R_WEB_ESS",ACTIVE,"371CAB10"
32438,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:45,,,"5ED0R_MOBILE_ATTENDANCE",ACTIVE,"371CAB10"
32439,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:45,,,C70FR_WEB_ACCESS,ACTIVE,"371CAB10"
32440,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:45,,,A49AR_MOBILE_ACCESS,ACTIVE,"371CAB10"
32442,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:45,,,AC61R_MOBILE_ATTENDANCE,ACTIVE,"15327641"
32443,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:45,,,"7B9FR_MOBILE_BIODATA",ACTIVE,"15327641"
32444,R_WEB_ESS,SYSTEM,2020-11-02 05:58:45,,,B860R_WEB_ESS,ACTIVE,"15327641"
32446,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:45,,,"95FDR_MOBILE_ABSENCE_POINT",ACTIVE,"15327641"
32447,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:45,,,"6BCCR_WEB_ACCESS",ACTIVE,"15327641"
32448,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:45,,,F355R_MOBILE_ACCESS,ACTIVE,"15327641"
32450,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:45,,,"2304R_WEB_ACCESS",ACTIVE,CBEDB115
32451,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:45,,,"45D6R_MOBILE_ABSENCE_POINT",ACTIVE,CBEDB115
32452,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:45,,,"5BA1R_MOBILE_ACCESS",ACTIVE,CBEDB115
32454,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:45,,,"3D64R_MOBILE_ATTENDANCE",ACTIVE,CBEDB115
32455,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:45,,,"8A8ER_MOBILE_BIODATA",ACTIVE,CBEDB115
32456,R_WEB_ESS,SYSTEM,2020-11-02 05:58:45,,,F4B8R_WEB_ESS,ACTIVE,CBEDB115
32466,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:46,,,FD0ER_MOBILE_BIODATA,ACTIVE,"16EF5F1B"
32467,R_WEB_ESS,SYSTEM,2020-11-02 05:58:46,,,"2D31R_WEB_ESS",ACTIVE,"16EF5F1B"
32468,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:46,,,"5BCCR_MOBILE_ACCESS",ACTIVE,"16EF5F1B"
32469,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:46,,,"5D36R_MOBILE_ABSENCE_POINT",ACTIVE,"16EF5F1B"
32471,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:46,,,AE49R_WEB_ACCESS,ACTIVE,"16EF5F1B"
32472,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:46,,,"491ER_MOBILE_ATTENDANCE",ACTIVE,"16EF5F1B"
32474,R_WEB_ESS,SYSTEM,2020-11-02 05:58:46,,,"4477R_WEB_ESS",ACTIVE,F512636A
32475,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:46,,,CC79R_MOBILE_ATTENDANCE,ACTIVE,F512636A
32476,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:46,,,CAD8R_MOBILE_ABSENCE_POINT,ACTIVE,F512636A
32477,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:46,,,A521R_WEB_ACCESS,ACTIVE,F512636A
32478,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:46,,,DD02R_MOBILE_ACCESS,ACTIVE,F512636A
32479,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:46,,,"0C3BR_MOBILE_BIODATA",ACTIVE,F512636A
32499,R_WEB_ESS,SYSTEM,2020-11-02 05:58:46,,,"749AR_WEB_ESS",ACTIVE,"0D35F0EC"
32500,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:46,,,D023R_MOBILE_ABSENCE_POINT,ACTIVE,"0D35F0EC"
32501,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:46,,,"82F5R_MOBILE_ACCESS",ACTIVE,"0D35F0EC"
32502,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:46,,,"58F4R_WEB_ACCESS",ACTIVE,"0D35F0EC"
32503,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:46,,,"4F91R_MOBILE_ATTENDANCE",ACTIVE,"0D35F0EC"
32504,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:46,,,"0D4ER_MOBILE_BIODATA",ACTIVE,"0D35F0EC"
32507,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:46,,,"7AA5R_MOBILE_ACCESS",ACTIVE,"9B38FBC9"
32508,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:46,,,"276DR_MOBILE_BIODATA",ACTIVE,"9B38FBC9"
32509,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:46,,,"9279R_MOBILE_ATTENDANCE",ACTIVE,"9B38FBC9"
32510,R_WEB_ESS,SYSTEM,2020-11-02 05:58:46,,,"01A0R_WEB_ESS",ACTIVE,"9B38FBC9"
32511,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:46,,,"5228R_MOBILE_ABSENCE_POINT",ACTIVE,"9B38FBC9"
32512,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:46,,,"2FE1R_WEB_ACCESS",ACTIVE,"9B38FBC9"
32522,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:47,,,"821BR_MOBILE_ABSENCE_POINT",ACTIVE,"7F0EFB60"
32523,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:47,,,"4C9AR_WEB_ACCESS",ACTIVE,"7F0EFB60"
32432,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:45,,,"077AR_MOBILE_ABSENCE_POINT",ACTIVE,"71D0FFF1"
32458,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:45,,,"5EE6R_MOBILE_ACCESS",ACTIVE,"1B543270"
32460,R_WEB_ESS,SYSTEM,2020-11-02 05:58:45,,,C283R_WEB_ESS,ACTIVE,"1B543270"
32461,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:45,,,"7170R_WEB_ACCESS",ACTIVE,"1B543270"
32462,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:45,,,CB43R_MOBILE_ABSENCE_POINT,ACTIVE,"1B543270"
32463,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:45,,,C82ER_MOBILE_BIODATA,ACTIVE,"1B543270"
32464,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:45,,,EA8BR_MOBILE_ATTENDANCE,ACTIVE,"1B543270"
32482,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:46,,,"86E6R_MOBILE_ABSENCE_POINT",ACTIVE,"43D08203"
32483,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:46,,,BCCER_MOBILE_ACCESS,ACTIVE,"43D08203"
32484,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:46,,,D994R_MOBILE_BIODATA,ACTIVE,"43D08203"
32485,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:46,,,CA5BR_WEB_ACCESS,ACTIVE,"43D08203"
32487,R_WEB_ESS,SYSTEM,2020-11-02 05:58:46,,,F98BR_WEB_ESS,ACTIVE,"43D08203"
32488,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:46,,,"89A8R_MOBILE_ATTENDANCE",ACTIVE,"43D08203"
32490,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:46,,,"4475R_MOBILE_ABSENCE_POINT",ACTIVE,"17AD6C5A"
32491,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:46,,,"60AFR_MOBILE_ACCESS",ACTIVE,"17AD6C5A"
32492,R_WEB_ESS,SYSTEM,2020-11-02 05:58:46,,,B1C3R_WEB_ESS,ACTIVE,"17AD6C5A"
32493,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:46,,,E621R_WEB_ACCESS,ACTIVE,"17AD6C5A"
32494,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:46,,,"6FD6R_MOBILE_ATTENDANCE",ACTIVE,"17AD6C5A"
32495,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:46,,,"0994R_MOBILE_BIODATA",ACTIVE,"17AD6C5A"
32514,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:46,,,"52B5R_WEB_ACCESS",ACTIVE,"866BB903"
32515,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:46,,,"9CF9R_MOBILE_ABSENCE_POINT",ACTIVE,"866BB903"
32516,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:46,,,B064R_MOBILE_ATTENDANCE,ACTIVE,"866BB903"
32518,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:46,,,"30C4R_MOBILE_ACCESS",ACTIVE,"866BB903"
32519,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:46,,,"6605R_MOBILE_BIODATA",ACTIVE,"866BB903"
32520,R_WEB_ESS,SYSTEM,2020-11-02 05:58:46,,,"1CDER_WEB_ESS",ACTIVE,"866BB903"
33534,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:09,,,A785R_MOBILE_BIODATA,ACTIVE,A9932C35
33535,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:09,,,B063R_MOBILE_ABSENCE_POINT,ACTIVE,A9932C35
33536,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:09,,,"56A0R_WEB_ACCESS",ACTIVE,A9932C35
33538,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:09,,,"5359R_MOBILE_ATTENDANCE",ACTIVE,A9932C35
33539,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:09,,,"1F0CR_MOBILE_ACCESS",ACTIVE,A9932C35
33540,R_WEB_ESS,SYSTEM,2020-11-02 05:59:09,,,"3473R_WEB_ESS",ACTIVE,A9932C35
33542,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:10,,,E4F5R_WEB_ACCESS,ACTIVE,B982B87A
33543,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:10,,,DD32R_MOBILE_BIODATA,ACTIVE,B982B87A
33545,R_WEB_ESS,SYSTEM,2020-11-02 05:59:10,,,"3C52R_WEB_ESS",ACTIVE,B982B87A
33546,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:10,,,"9DDAR_MOBILE_ACCESS",ACTIVE,B982B87A
33547,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:10,,,"56BFR_MOBILE_ATTENDANCE",ACTIVE,B982B87A
33548,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:10,,,EE6CR_MOBILE_ABSENCE_POINT,ACTIVE,B982B87A
33575,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:11,,,"1AD1R_MOBILE_ATTENDANCE",ACTIVE,"3C7E957F"
33576,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:11,,,"3257R_MOBILE_ACCESS",ACTIVE,"3C7E957F"
33577,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:11,,,"814FR_WEB_ACCESS",ACTIVE,"3C7E957F"
33578,R_WEB_ESS,SYSTEM,2020-11-02 05:59:11,,,"5920R_WEB_ESS",ACTIVE,"3C7E957F"
33579,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:11,,,E8B0R_MOBILE_ABSENCE_POINT,ACTIVE,"3C7E957F"
33580,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:11,,,"147BR_MOBILE_BIODATA",ACTIVE,"3C7E957F"
33583,R_WEB_ESS,SYSTEM,2020-11-02 05:59:11,,,A4F8R_WEB_ESS,ACTIVE,D452E2F6
33584,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:11,,,BB5BR_MOBILE_BIODATA,ACTIVE,D452E2F6
33585,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:11,,,"9DE3R_MOBILE_ABSENCE_POINT",ACTIVE,D452E2F6
32525,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:47,,,"6FF7R_MOBILE_ATTENDANCE",ACTIVE,"7F0EFB60"
32526,R_WEB_ESS,SYSTEM,2020-11-02 05:58:47,,,AA66R_WEB_ESS,ACTIVE,"7F0EFB60"
32527,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:47,,,"0D8CR_MOBILE_ACCESS",ACTIVE,"7F0EFB60"
32528,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:47,,,"9214R_MOBILE_BIODATA",ACTIVE,"7F0EFB60"
32546,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:47,,,"60E1R_MOBILE_ABSENCE_POINT",ACTIVE,E32BC09D
32547,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:47,,,"5FCBR_MOBILE_ATTENDANCE",ACTIVE,E32BC09D
32548,R_WEB_ESS,SYSTEM,2020-11-02 05:58:47,,,"161AR_WEB_ESS",ACTIVE,E32BC09D
32550,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:47,,,B90BR_MOBILE_BIODATA,ACTIVE,E32BC09D
32551,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:47,,,B7C8R_WEB_ACCESS,ACTIVE,E32BC09D
32552,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:47,,,DF24R_MOBILE_ACCESS,ACTIVE,E32BC09D
32554,R_WEB_ESS,SYSTEM,2020-11-02 05:58:47,,,"9CB2R_WEB_ESS",ACTIVE,"0E72402C"
32555,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:47,,,"70C1R_MOBILE_ACCESS",ACTIVE,"0E72402C"
32556,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:47,,,"62A4R_WEB_ACCESS",ACTIVE,"0E72402C"
32558,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:47,,,"1BD6R_MOBILE_ATTENDANCE",ACTIVE,"0E72402C"
32559,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:47,,,"4E91R_MOBILE_ABSENCE_POINT",ACTIVE,"0E72402C"
32560,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:47,,,BD06R_MOBILE_BIODATA,ACTIVE,"0E72402C"
32562,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:48,,,"0EA5R_MOBILE_ACCESS",ACTIVE,"69B77273"
32563,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:48,,,B64BR_MOBILE_ABSENCE_POINT,ACTIVE,"69B77273"
32564,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:48,,,"1108R_MOBILE_ATTENDANCE",ACTIVE,"69B77273"
32565,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:48,,,"9747R_MOBILE_BIODATA",ACTIVE,"69B77273"
32567,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:48,,,"9B59R_WEB_ACCESS",ACTIVE,"69B77273"
32568,R_WEB_ESS,SYSTEM,2020-11-02 05:58:48,,,"4B46R_WEB_ESS",ACTIVE,"69B77273"
32594,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:48,,,"7F56R_MOBILE_ACCESS",ACTIVE,"1CF9D440"
32596,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:48,,,E371R_WEB_ACCESS,ACTIVE,"1CF9D440"
32597,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:48,,,"83E0R_MOBILE_BIODATA",ACTIVE,"1CF9D440"
32598,R_WEB_ESS,SYSTEM,2020-11-02 05:58:48,,,D044R_WEB_ESS,ACTIVE,"1CF9D440"
32599,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:48,,,"8D00R_MOBILE_ATTENDANCE",ACTIVE,"1CF9D440"
